,Time,OutTemp,OutRH,OutPAR,WindSpeed,WindDir,TimeStep
6454,2020-12-25 22:00:00,12.588333333333333,71.21666666666668,2.0671666666666666,3.188333333333334,15.333333333333336,202012252225.0
6455,2020-12-25 23:00:00,12.40333333333333,72.72833333333334,2.648333333333334,1.4805,41.5,202012252325.0
6456,2020-12-26 00:00:00,12.793333333333335,71.765,2.898,1.7855,39.833333333333336,202012260025.0
6457,2020-12-26 01:00:00,13.04,69.84666666666666,2.752333333333333,1.1138333333333332,57.5,202012260125.0
6458,2020-12-26 02:00:00,13.269999999999998,69.125,2.7616666666666667,1.2791666666666668,40.5,202012260225.0
6459,2020-12-26 03:00:00,13.063333333333333,71.905,2.842,1.6304999999999998,74.66666666666667,202012260325.0
6460,2020-12-26 04:00:00,13.101666666666668,71.92833333333333,2.8616666666666664,2.349333333333333,16.333333333333332,202012260425.0
6461,2020-12-26 05:00:00,13.005,73.865,2.890333333333333,2.730166666666667,77.83333333333333,202012260525.0
6462,2020-12-26 06:00:00,13.061666666666666,77.63166666666666,7.962166666666667,3.3051666666666666,71.16666666666667,202012260625.0
6463,2020-12-26 07:00:00,13.391666666666666,75.605,192.80166666666665,3.7711666666666672,12.166666666666664,202012260725.0
6464,2020-12-26 08:00:00,18.551666666666666,65.16666666666667,596.7,4.630166666666667,19.33333333333333,202012260825.0
6465,2020-12-26 09:00:00,21.178333333333327,61.77833333333333,1211.6666666666667,4.751333333333333,79.33333333333333,202012260925.0
6466,2020-12-26 10:00:00,22.215,60.32166666666666,1177.8333333333333,4.3675,121.66666666666669,202012261025.0
6467,2020-12-26 11:00:00,23.865,58.095,1388.5,4.3565,290.8333333333333,202012261125.0
6468,2020-12-26 12:00:00,24.418333333333337,60.4,1402.5,5.572500000000002,293.8333333333333,202012261225.0
6469,2020-12-26 13:00:00,23.34166666666667,65.03666666666666,1324.3333333333333,6.968,235.0,202012261325.0
6470,2020-12-26 14:00:00,22.745,66.25666666666667,1064.3333333333333,6.5873333333333335,295.0,202012261425.0
6471,2020-12-26 15:00:00,22.45166666666667,67.22666666666667,701.9833333333332,5.532499999999999,13.666666666666664,202012261525.0
6472,2020-12-26 16:00:00,21.345,71.85000000000002,295.21666666666664,4.6675,181.5,202012261625.0
6473,2020-12-26 17:00:00,19.225,85.87333333333333,20.45233333333333,5.2251666666666665,69.0,202012261725.0
6474,2020-12-26 18:00:00,16.713333333333335,92.28333333333336,2.6635000000000004,5.095666666666667,18.33333333333333,202012261825.0
6475,2020-12-26 19:00:00,15.473333333333334,92.35,3.0011666666666663,4.470666666666666,21.66666666666667,202012261925.0
6476,2020-12-26 20:00:00,15.443333333333333,92.26666666666668,3.4396666666666667,3.684166666666666,65.0,202012262025.0
6477,2020-12-26 21:00:00,15.503333333333336,93.51666666666668,3.721,4.921833333333333,70.0,202012262125.0
6478,2020-12-26 22:00:00,14.433333333333332,94.7,4.200666666666667,5.014833333333334,127.0,202012262225.0
6479,2020-12-26 23:00:00,14.113333333333335,94.63333333333334,4.588166666666667,4.5245,126.16666666666669,202012262325.0
6480,2020-12-27 00:00:00,14.783333333333333,94.71666666666664,4.9295,4.5953333333333335,13.666666666666664,202012270025.0
6481,2020-12-27 01:00:00,14.875,94.93333333333334,5.425833333333332,4.2055,8.5,202012270125.0
6482,2020-12-27 02:00:00,14.726666666666668,94.63333333333333,5.695999999999999,4.018666666666667,77.83333333333333,202012270225.0
6483,2020-12-27 03:00:00,14.448333333333332,94.31666666666666,5.837833333333332,3.5676666666666663,126.66666666666669,202012270325.0
6484,2020-12-27 04:00:00,14.35,94.28333333333336,7.661,3.768666666666667,70.83333333333333,202012270425.0
6485,2020-12-27 05:00:00,15.538333333333336,93.98333333333332,7.374666666666666,3.984,127.66666666666669,202012270525.0
6486,2020-12-27 06:00:00,15.586666666666668,93.13333333333334,8.7605,3.3233333333333333,95.66666666666669,202012270625.0
6487,2020-12-27 07:00:00,15.511666666666665,91.86666666666666,53.775,2.9845,134.0,202012270725.0
6488,2020-12-27 08:00:00,16.125,88.39999999999998,197.01666666666665,1.667166666666667,115.33333333333331,202012270825.0
6489,2020-12-27 09:00:00,19.801666666666666,82.60000000000002,295.23333333333335,1.6193333333333335,194.33333333333331,202012270925.0
6490,2020-12-27 10:00:00,20.311666666666667,77.19,720.9666666666667,2.5501666666666667,205.0,202012271025.0
6491,2020-12-27 11:00:00,16.89,62.36166666666666,479.9666666666666,3.252,52.33333333333334,202012271125.0
6492,2020-12-27 12:00:00,20.318333333333328,54.885,1031.2,3.139333333333333,65.66666666666667,202012271225.0
